2026-08-21T06:47:41.414Z INFO  Moving: Giant Wolf Spider no stand.stl → Beast/
2026-08-21T06:47:41.424Z INFO  Moving: Giant Wolf Spider presupported.stl → Beast/
2026-08-21T06:47:41.435Z INFO  Moving: Giant Wolf Spider.stl → Beast/
2026-08-21T06:47:41.445Z INFO  Moving: Medium Sized Creature Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:41.457Z INFO  Moving: Goat presupported.stl → Unsorted/
2026-08-21T06:47:41.469Z INFO  Moving: Goat.stl → Unsorted/
2026-08-21T06:47:41.480Z INFO  Moving: Glabrezu.stl → Fiend/Demon/
2026-08-21T06:47:41.492Z INFO  Moving: Gladiator Male presupported.stl → Unsorted/
2026-08-21T06:47:41.504Z INFO  Moving: Gladiator Male.stl → Unsorted/
2026-08-21T06:47:41.516Z INFO  Moving: Gladiator Female presupported.stl → Unsorted/
2026-08-21T06:47:41.529Z INFO  Moving: Gladiator Female.stl → Unsorted/
2026-08-21T06:47:41.557Z INFO  Moving: Gnoll Fang of Yeenoghu presupported.stl → Construct/
2026-08-21T06:47:41.569Z INFO  Moving: Gnoll Fang of Yeenoghu.stl → Construct/
2026-08-21T06:47:41.581Z INFO  Moving: Gnoll Pack Lord presupported.stl → Fiend/
2026-08-21T06:47:41.594Z INFO  Moving: Gnoll Pack Lord.stl → Fiend/
2026-08-21T06:47:41.605Z INFO  Moving: Ancient Gold Dragon Body presupported.stl → Dragon/Chromatic/
2026-08-21T06:47:41.616Z INFO  Moving: Ancient Gold Dragon Body.stl → Dragon/Chromatic/
2026-08-21T06:47:41.627Z INFO  Moving: Gargantuan Creature Flying Size Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:41.639Z INFO  Moving: Gold Dragon Wyrmling presupported.stl → Dragon/Chromatic/
2026-08-21T06:47:41.650Z INFO  Moving: Gold Dragon Wyrmling.stl → Dragon/Chromatic/
2026-08-21T06:47:41.660Z INFO  Moving: Large Creature Flying Size Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:41.672Z INFO  Moving: Gorgon.stl → Unsorted/
2026-08-21T06:47:41.684Z INFO  Moving: Gorgon presupported.stl → Unsorted/
2026-08-21T06:47:41.696Z INFO  Moving: Goristro.stl → Unsorted/
2026-08-21T06:47:41.706Z INFO  Moving: Huge Creature Size Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:41.720Z INFO  Moving: Gray Ooze presupported.stl → Ooze/
2026-08-21T06:47:41.733Z INFO  Moving: Gray Ooze.stl → Ooze/
2026-08-21T06:47:41.744Z INFO  Moving: Huge Creature Flying Size Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:41.755Z INFO  Moving: Gargantuan Creature Flying Size Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:41.767Z INFO  Moving: Green Dragon Wyrmling.stl → Dragon/Chromatic/
2026-08-21T06:47:41.779Z INFO  Moving: Grell presupported.stl → Unsorted/
2026-08-21T06:47:41.791Z INFO  Moving: Grell.stl → Unsorted/
2026-08-21T06:47:41.801Z INFO  Moving: Large Creature Flying Stand.stl → ../Utility/Size Markers/
2026-08-21T06:47:41.812Z INFO  Moving: Large Creature Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:41.824Z INFO  Moving: Grimlock presupported.stl → Unsorted/
2026-08-21T06:47:41.836Z INFO  Moving: Grimlock.stl → Unsorted/
2026-08-21T06:47:41.847Z INFO  Moving: Guardian Naga.stl → Construct/
2026-08-21T06:47:41.857Z INFO  Moving: Medium Sized Creature Flying Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:41.868Z INFO  Moving: Hawk flying presupported.stl → ../Utility/Size Markers/
2026-08-21T06:47:41.880Z INFO  Moving: Hawk flying.stl → ../Utility/Size Markers/
2026-08-21T06:47:41.890Z INFO  Moving: Hawk sitting presupported.stl → Aberration/
2026-08-21T06:47:41.901Z INFO  Moving: Hawk sitting.stl → Aberration/
2026-08-21T06:47:41.912Z INFO  Moving: Helmed Horror.stl → Unsorted/
2026-08-21T06:47:41.924Z INFO  Moving: Helmed Horror presupported.stl → Unsorted/
2026-08-21T06:47:41.936Z INFO  Moving: Hezrou presupported.stl → Unsorted/
2026-08-21T06:47:41.948Z INFO  Moving: Hezrou.stl → Unsorted/
2026-08-21T06:47:41.960Z INFO  Moving: Hill Giant Female.stl → Giant/Hill/
2026-08-21T06:47:41.970Z INFO  Moving: Huge Creature Size Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:41.981Z INFO  Moving: Large Creature Flying Size Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:41.994Z INFO  Moving: Hobgoblin Warlord presupported.stl → Fey/
2026-08-21T06:47:42.006Z INFO  Moving: Hobgoblin Warlord.stl → Fey/
2026-08-21T06:47:42.017Z INFO  Moving: Homunculus presupported.stl → Construct/
2026-08-21T06:47:42.028Z INFO  Moving: Homunculus.stl → Construct/
2026-08-21T06:47:42.039Z INFO  Moving: Large Creature Size Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:42.051Z INFO  Moving: Horned Devil.stl → Fiend/Demon/
2026-08-21T06:47:42.063Z INFO  Moving: Horned Devil presupported.stl → Fiend/Demon/
2026-08-21T06:47:42.075Z INFO  Moving: Hunter Shark presupported.stl → Unsorted/
2026-08-21T06:47:42.087Z INFO  Moving: Hunter Shark.stl → Unsorted/
2026-08-21T06:47:42.098Z INFO  Moving: Large Creature Flying Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:42.108Z INFO  Moving: Huge Creature Size Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:42.120Z INFO  Moving: Hydra.stl → Unsorted/
2026-08-21T06:47:42.132Z INFO  Moving: Hyena presupported.stl → Unsorted/
2026-08-21T06:47:42.144Z INFO  Moving: Hyena.stl → Unsorted/
2026-08-21T06:47:42.155Z INFO  Moving: Ice Devil presupported.stl → Fiend/Demon/
2026-08-21T06:47:42.167Z INFO  Moving: Ice Devil.stl → Fiend/Demon/
2026-08-21T06:47:42.179Z INFO  Moving: Incubus.stl → Unsorted/
2026-08-21T06:47:42.190Z INFO  Moving: Medium Sized Creature Flying Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:42.202Z INFO  Moving: Intellect Devourer presupported.stl → Unsorted/
2026-08-21T06:47:42.214Z INFO  Moving: Intellect Devourer.stl → Unsorted/
2026-08-21T06:47:42.226Z INFO  Moving: Invisible Stalker presupported.stl → Unsorted/
2026-08-21T06:47:42.238Z INFO  Moving: Invisible Stalker.stl → Unsorted/
2026-08-21T06:47:42.249Z INFO  Moving: Iron Golem.stl → Construct/
2026-08-21T06:47:42.261Z INFO  Moving: Jackel presupported.stl → Unsorted/
2026-08-21T06:47:42.272Z INFO  Moving: Jackel.stl → Unsorted/
2026-08-21T06:47:42.284Z INFO  Moving: Killer Whale Bottom.stl → Unsorted/
2026-08-21T06:47:42.296Z INFO  Moving: Killer Whale Top.stl → Unsorted/
2026-08-21T06:47:42.309Z INFO  Moving: Killer Whale presupported.stl → Unsorted/
2026-08-21T06:47:42.320Z INFO  Moving: Killer Whale.stl → Unsorted/
2026-08-21T06:47:42.331Z INFO  Moving: huge_creature flying marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:42.344Z INFO  Moving: Knight Female presupported.stl → Humanoid/Human/
2026-08-21T06:47:42.357Z INFO  Moving: Knight Male.stl → Humanoid/Human/
2026-08-21T06:47:42.367Z INFO  Moving: Small Creature Flying Size Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:42.379Z INFO  Moving: Kobold.stl → Dragon/
2026-08-21T06:47:42.391Z INFO  Moving: Tentacle 1.stl → Unsorted/
2026-08-21T06:47:42.403Z INFO  Moving: Tentacle 10 presupported.stl → Unsorted/
2026-08-21T06:47:42.415Z INFO  Moving: Tentacle 10.stl → Unsorted/
2026-08-21T06:47:42.427Z INFO  Moving: Tentacle 2 presupported.stl → Unsorted/
2026-08-21T06:47:42.439Z INFO  Moving: Tentacle 2.stl → Unsorted/
2026-08-21T06:47:42.451Z INFO  Moving: Tentacle 3 presupported.stl → Unsorted/
2026-08-21T06:47:42.463Z INFO  Moving: Tentacle 3.stl → Unsorted/
2026-08-21T06:47:42.475Z INFO  Moving: Tentacle 4 presupported.stl → Unsorted/
2026-08-21T06:47:42.487Z INFO  Moving: Tentacle 4.stl → Unsorted/
2026-08-21T06:47:42.499Z INFO  Moving: Tentacle 5 presupported.stl → Unsorted/
2026-08-21T06:47:42.511Z INFO  Moving: Tentacle 5.stl → Unsorted/
2026-08-21T06:47:42.523Z INFO  Moving: Tentacle 6 presupported.stl → Unsorted/
2026-08-21T06:47:42.535Z INFO  Moving: Tentacle 6.stl → Unsorted/
2026-08-21T06:47:42.547Z INFO  Moving: Tentacle 7 presupported.stl → Unsorted/
2026-08-21T06:47:42.559Z INFO  Moving: Tentacle 7.stl → Unsorted/
2026-08-21T06:47:42.571Z INFO  Moving: Tentacle 8 presupported.stl → Unsorted/
2026-08-21T06:47:42.583Z INFO  Moving: Tentacle 8.stl → Unsorted/
2026-08-21T06:47:42.594Z INFO  Moving: Tentacle 9 presupported.stl → Unsorted/
2026-08-21T06:47:42.606Z INFO  Moving: Tentacle 9.stl → Unsorted/
2026-08-21T06:47:42.619Z INFO  Moving: Tentacle 1 presupported.stl → Unsorted/
2026-08-21T06:47:42.629Z INFO  Moving: Lion 2 presupported.stl → Beast/
2026-08-21T06:47:42.639Z INFO  Moving: Lion.stl → Beast/
2026-08-21T06:47:42.650Z INFO  Moving: Lioness presupported.stl → Beast/
2026-08-21T06:47:42.661Z INFO  Moving: Lioness.stl → Beast/
2026-08-21T06:47:42.671Z INFO  Moving: Lion 2.stl → Beast/
2026-08-21T06:47:42.682Z INFO  Moving: Lion presupported.stl → Beast/
2026-08-21T06:47:42.693Z INFO  Moving: Lizard presupported.stl → Beast/
2026-08-21T06:47:42.704Z INFO  Moving: Lizard.stl → Beast/
2026-08-21T06:47:42.716Z INFO  Moving: Mage Female presupported.stl → Humanoid/Human/
2026-08-21T06:47:42.729Z INFO  Moving: Mage Female.stl → Humanoid/Human/
2026-08-21T06:47:42.742Z INFO  Moving: Mage Male presupported.stl → Humanoid/Human/
2026-08-21T06:47:42.754Z INFO  Moving: Mage Male.stl → Humanoid/Human/
2026-08-21T06:47:42.764Z INFO  Moving: Huge Creature Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:42.775Z INFO  Moving: Manticore.stl → Aberration/
2026-08-21T06:47:42.786Z INFO  Moving: Large Creature Flying Size Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:42.796Z INFO  Moving: Manticore presupported.stl → Aberration/
2026-08-21T06:47:42.807Z INFO  Moving: Small Creature Flying Size Marker.stl → ../Utility/Size Markers/
2026-08-21T06:47:42.820Z INFO  Moving: Armoire Mimic Hiding presupported.stl → Monstrosity/
2026-08-21T06:47:42.833Z INFO  Moving: Armoire Mimic Hiding.stl → Monstrosity/
2026-08-21T06:47:42.847Z INFO  Moving: Armoire Mimic presupported.stl → Monstrosity/
2026-08-21T06:47:42.861Z INFO  Moving: Armoire Mimic.stl → Monstrosity/
2026-08-21T06:47:42.874Z INFO  Moving: Barrel Mimic Hiding presupported.stl → Monstrosity/
2026-08-21T06:47:42.887Z INFO  Moving: Barrel Mimic Hiding.stl → Monstrosity/
2026-08-21T06:47:42.902Z INFO  Moving: Barrel Mimic Presupported.stl → Monstrosity/
2026-08-21T06:47:42.916Z INFO  Moving: Barrel Mimic.stl → Monstrosity/
2026-08-21T06:47:42.929Z INFO  Moving: Birthday Cake Mimic.stl → Monstrosity/
2026-08-21T06:47:42.942Z INFO  Moving: Birthday Cake.stl → Unsorted/
2026-08-21T06:47:42.955Z INFO  Moving: Birthday Cake Mimic presupported.stl → Monstrosity/
2026-08-21T06:47:42.968Z INFO  Moving: Book Mimic.stl → Monstrosity/
2026-08-21T06:47:42.981Z INFO  Moving: Mimic_Book_Shelf presupported.stl → Humanoid/Elf/
2026-08-21T06:47:42.994Z INFO  Moving: Mimic_Book_Shelf.stl → Humanoid/Elf/
2026-08-21T06:47:43.006Z INFO  Moving: Book Shelf Mimic Updated presupported.stl → Humanoid/Elf/
2026-08-21T06:47:43.018Z INFO  Moving: Book Shelf Mimic in Hiding presupported.stl → Humanoid/Elf/
2026-08-21T06:47:43.031Z INFO  Moving: Book Shelf Mimic in Hiding.stl → Humanoid/Elf/
2026-08-21T06:47:43.043Z INFO  Moving: Book Shelf Mimic Updated.stl → Humanoid/Elf/
2026-08-21T06:47:43.055Z INFO  Moving: Campfire Mimic Hiding.stl → Elemental/
2026-08-21T06:47:43.066Z INFO  Moving: Campfire Mimic.stl → Elemental/
2026-08-21T06:47:43.079Z INFO  Moving: Campfire Mimic Hiding presupported.stl → Elemental/
2026-08-21T06:47:43.097Z INFO  Moving: Campfire Mimic presupported.stl → Elemental/
2026-08-21T06:47:43.110Z INFO  Moving: Canoe Mimic Hiding presupported.stl → Monstrosity/
2026-08-21T06:47:43.123Z INFO  Moving: Canoe Mimic Hiding.stl → Monstrosity/
2026-08-21T06:47:43.136Z INFO  Moving: Canoe Mimic presupported.stl → Monstrosity/
2026-08-21T06:47:43.149Z INFO  Moving: Canoe Mimic.stl → Monstrosity/
2026-08-21T06:47:43.162Z INFO  Moving: Cavern Entrance Mimic Front.stl → Monstrosity/
2026-08-21T06:47:43.175Z INFO  Moving: Cavern Entrance Mimic Rear.stl → Monstrosity/
2026-08-21T06:47:43.188Z INFO  Moving: Cavern Entrance Mimic in Hiding.stl → Monstrosity/
2026-08-21T06:47:43.201Z INFO  Moving: Cavern Entrance Mimic.stl → Monstrosity/
2026-08-21T06:47:43.215Z INFO  Moving: Mimic_Chest presupported.stl → Monstrosity/
2026-08-21T06:47:43.227Z INFO  Moving: Mimic_Chest.stl → Monstrosity/
2026-08-21T06:47:43.240Z INFO  Moving: Chest Mimic.stl → Monstrosity/
2026-08-21T06:47:43.254Z INFO  Moving: Chest Mimic Hiding presupported.stl → Monstrosity/
2026-08-21T06:47:43.266Z INFO  Moving: Chest Mimic Hiding.stl → Monstrosity/
2026-08-21T06:47:43.279Z INFO  Moving: Chest Mimic presupported.stl → Monstrosity/
2026-08-21T06:47:43.293Z INFO  Moving: Christmas Tree Mimic Hiding presupported.stl → Monstrosity/
2026-08-21T06:47:43.306Z INFO  Moving: Christmas Tree Mimic presupported.stl → Monstrosity/
2026-08-21T06:47:43.320Z INFO  Moving: Christmas Tree Mimic.stl → Monstrosity/
2026-08-21T06:47:43.362Z INFO  Moving: Christmas Tree Star in case it broke off or didnt print right.stl → Construct/
2026-08-21T06:47:43.375Z INFO  Moving: Christmas Tree Mimic Hiding.stl → Monstrosity/
2026-08-21T06:47:43.389Z INFO  Moving: Mimic_Door presupported.stl → Monstrosity/
2026-08-21T06:47:43.402Z INFO  Moving: Mimic_Door.stl → Monstrosity/
2026-08-21T06:47:43.415Z INFO  Moving: Mimic_Door_2 presupported.stl → Monstrosity/
2026-08-21T06:47:43.428Z INFO  Moving: Mimic_Door_2.stl → Monstrosity/
2026-08-21T06:47:43.441Z INFO  Moving: Door Mimic Updated Hiding presupported.stl → Monstrosity/
2026-08-21T06:47:43.455Z INFO  Moving: Door Mimic Updated Hiding.stl → Monstrosity/
2026-08-21T06:47:43.468Z INFO  Moving: Door Mimic Updated presupported.stl → Monstrosity/
2026-08-21T06:47:43.481Z INFO  Moving: Door Mimic Updated.stl → Monstrosity/
2026-08-21T06:47:43.493Z INFO  Moving: Fire by itself you should probably sand at the bottom before gluing just in case.stl → Elemental/
2026-08-21T06:47:43.504Z INFO  Moving: Fireplace Mimic Hiding no fire presupported.stl → Elemental/
2026-08-21T06:47:43.515Z INFO  Moving: Fireplace Mimic Hiding no fire.stl → Elemental/
2026-08-21T06:47:43.527Z INFO  Moving: Fireplace Mimic Hiding presupported.stl → Elemental/
2026-08-21T06:47:43.538Z INFO  Moving: Fireplace Mimic Hiding.stl → Elemental/
2026-08-21T06:47:43.550Z INFO  Moving: Fireplace Mimic.stl → Elemental/
2026-08-21T06:47:43.561Z INFO  Moving: Fireplace Mimic presupported.stl → Elemental/
2026-08-21T06:47:43.575Z INFO  Moving: Grand Piano Mimic presupported.stl → Monstrosity/
2026-08-21T06:47:43.588Z INFO  Moving: Grand Piano Mimic.stl → Monstrosity/
2026-08-21T06:47:43.602Z INFO  Moving: Grant Piano Mimic hiding presupported.stl → Monstrosity/
2026-08-21T06:47:43.615Z INFO  Moving: Grant Piano Mimic hiding.stl → Monstrosity/
2026-08-21T06:47:43.628Z INFO  Moving: Heart Shaped Chocolate Candy Box Mimic Hiding presupported.stl → Monstrosity/
2026-08-21T06:47:43.642Z INFO  Moving: Heart Shaped Chocolate Candy Box Mimic Hiding.stl → Monstrosity/
2026-08-21T06:47:43.655Z INFO  Moving: Heart Shaped Chocolate Candy Box Mimic presupported.stl → Monstrosity/
2026-08-21T06:47:43.669Z INFO  Moving: Heart Shaped Chocolate Candy Box Mimic.stl → Monstrosity/
2026-08-21T06:47:43.683Z INFO  Moving: Jack O Lantern Mimic presupported.stl → Monstrosity/
2026-08-21T06:47:43.696Z INFO  Moving: Jack O Lantern Mimic.stl → Monstrosity/
2026-08-21T06:47:43.710Z INFO  Moving: Jack O Lantern presupported.stl → Unsorted/
2026-08-21T06:47:43.723Z INFO  Moving: Jack O Lantern.stl → Unsorted/
2026-08-21T06:47:43.737Z INFO  Moving: Japanese Vending Machine Mimic Hiding presupported.stl → Monstrosity/
2026-08-21T06:47:43.750Z INFO  Moving: Japanese Vending Machine Mimic Hiding.stl → Monstrosity/
2026-08-21T06:47:43.764Z INFO  Moving: Japanese Vending Machine Mimic presupported.stl → Monstrosity/
2026-08-21T06:47:43.777Z INFO  Moving: Japanese Vending Machine Mimic.stl → Monstrosity/
2026-08-21T06:47:43.790Z INFO  Moving: Mimic Master presupported.stl → Monstrosity/
2026-08-21T06:47:43.803Z INFO  Moving: Mimic Master.stl → Monstrosity/
2026-08-21T06:47:43.814Z INFO  Moving: Nesting Doll Mimic Hiding presupported.stl → Aberration/
2026-08-21T06:47:43.826Z INFO  Moving: Nesting Doll Mimic Hiding.stl → Aberration/
2026-08-21T06:47:43.836Z INFO  Moving: Nesting Doll Mimic presupported.stl → Aberration/
2026-08-21T06:47:43.847Z INFO  Moving: Nesting Doll Mimic.stl → Aberration/
2026-08-21T06:47:43.861Z INFO  Moving: Pancakes Mimic Hiding presupported.stl → Monstrosity/
2026-08-21T06:47:43.875Z INFO  Moving: Pancakes Mimic presupported.stl → Monstrosity/
2026-08-21T06:47:43.889Z INFO  Moving: Pancakes Mimic Hiding.stl → Monstrosity/
2026-08-21T06:47:43.903Z INFO  Moving: Pancakes Mimic.stl → Monstrosity/
2026-08-21T06:47:43.916Z INFO  Moving: Galleon Bow but a Mimic Mouth.stl → Monstrosity/
2026-08-21T06:47:43.930Z INFO  Moving: Space Galleon Bow but a Mimic Mouth.stl → Monstrosity/
2026-08-21T06:47:43.982Z INFO  Moving: Pot of Gold Mimic Hiding presupported.stl → Construct/
2026-08-21T06:47:43.994Z INFO  Moving: Pot of Gold Mimic Hiding.stl → Construct/
2026-08-21T06:47:44.006Z INFO  Moving: Pot of Gold Mimic presupported.stl → Construct/
2026-08-21T06:47:44.018Z INFO  Moving: Pot of Gold Mimic.stl → Construct/
2026-08-21T06:47:44.031Z INFO  Moving: SEXY MIMIC presupported.stl → Monstrosity/
2026-08-21T06:47:44.044Z INFO  Moving: SEXY MIMIC.stl → Monstrosity/
2026-08-21T06:47:44.058Z INFO  Moving: Sewing Machine Mimic Hiding presupported.stl → Monstrosity/
2026-08-21T06:47:44.071Z INFO  Moving: Sewing Machine Mimic Hiding.stl → Monstrosity/
2026-08-21T06:47:44.084Z INFO  Moving: Sewing Machine Mimic presupported.stl → Monstrosity/
2026-08-21T06:47:44.097Z INFO  Moving: Sewing Machine Mimic.stl → Monstrosity/
2026-08-21T06:47:44.109Z INFO  Moving: Spinning Base.stl → Unsorted/
2026-08-21T06:47:44.123Z INFO  Moving: Spinning Heart Shaped Bed Mimic Hiding presupported.stl → Monstrosity/
2026-08-21T06:47:44.137Z INFO  Moving: Spinning Heart Shaped Bed Mimic Hiding.stl → Monstrosity/
2026-08-21T06:47:44.151Z INFO  Moving: Spinning Heart Shaped Bed Mimic presupported.stl → Monstrosity/
2026-08-21T06:47:44.164Z INFO  Moving: Spinning Heart Shaped Bed Mimic.stl → Monstrosity/
2026-08-21T06:47:44.175Z INFO  Moving: Teddy Bear Mimic Hiding presupported.stl → Beast/
2026-08-21T06:47:44.186Z INFO  Moving: Teddy Bear Mimic Hiding.stl → Beast/
2026-08-21T06:47:44.197Z INFO  Moving: Teddy Bear Mimic presupported.stl → Beast/
2026-08-21T06:47:44.208Z INFO  Moving: Teddy Bear Mimic.stl → Beast/
2026-08-21T06:47:44.220Z INFO  Moving: Tent 1 presupported.stl → Unsorted/
2026-08-21T06:47:44.233Z INFO  Moving: Tent Mimic.stl → Monstrosity/
2026-08-21T06:47:44.245Z INFO  Moving: Tent 1.stl → Unsorted/
2026-08-21T06:47:44.258Z INFO  Moving: Tent Mimic presupported.stl → Monstrosity/
2026-08-21T06:47:44.271Z INFO  Moving: Toilet Mimic Updated Hiding presupported.stl → Monstrosity/
2026-08-21T06:47:44.285Z INFO  Moving: Toilet Mimic Updated Hiding..stl → Monstrosity/
2026-08-21T06:47:44.298Z INFO  Moving: Toilet Mimic Updated presupported.stl → Monstrosity/
2026-08-21T06:47:44.311Z INFO  Moving: Toilet Mimic Updated..stl → Monstrosity/
2026-08-21T06:47:44.325Z INFO  Moving: Mimic_Toilet presupported.stl → Monstrosity/
2026-08-21T06:47:44.338Z INFO  Moving: Mimic_Toilet.stl → Monstrosity/
2026-08-21T06:47:44.349Z INFO  Moving: Tombstone Mimic Hiding presupported.stl → Construct/
2026-08-21T06:47:44.360Z INFO  Moving: Tombstone Mimic Hiding.stl → Construct/
2026-08-21T06:47:44.371Z INFO  Moving: Tombstone Mimic presupported.stl → Construct/
2026-08-21T06:47:44.382Z INFO  Moving: Tombstone Mimic.stl → Construct/
2026-08-21T06:47:44.396Z INFO  Moving: Wagon Mimic presupported.stl → Monstrosity/
2026-08-21T06:47:44.409Z INFO  Moving: Wagon Mimic.stl → Monstrosity/
2026-08-21T06:47:44.421Z INFO  Moving: Wagon presupported.stl → Unsorted/
2026-08-21T06:47:44.432Z INFO  Moving: Wagon.stl → Unsorted/
2026-08-21T06:47:44.443Z INFO  Moving: Duodrone 1 presupported.stl → Construct/
2026-08-21T06:47:44.455Z INFO  Moving: Duodrone 1.stl → Construct/
2026-08-21T06:47:44.465Z INFO  Moving: Duodrone 2 presupported.stl → Construct/
2026-08-21T06:47:44.476Z INFO  Moving: Duodrone 2.stl → Construct/
2026-08-21T06:47:44.487Z INFO  Moving: Monodrone 1 presupported.stl → Construct/
2026-08-21T06:47:44.498Z INFO  Moving: Monodrone 1.stl → Construct/
2026-08-21T06:47:44.509Z INFO  Moving: Monodrone 2 presupported.stl → Construct/
2026-08-21T06:47:44.521Z INFO  Moving: Monodrone 2.stl → Construct/
2026-08-21T06:47:44.532Z INFO  Moving: Monodrone 3 presupported.stl → Construct/
2026-08-21T06:47:44.543Z INFO  Moving: Monodrone 3.stl → Construct/
2026-08-21T06:47:44.554Z INFO  Moving: Pentadrone bottom.stl → Construct/
2026-08-21T06:47:44.564Z INFO  Moving: Pentadrone presupported.stl → Construct/
2026-08-21T06:47:44.576Z INFO  Moving: Pentadrone top presupported.stl → Construct/
2026-08-21T06:47:44.587Z INFO  Moving: Pentadrone top.stl → Construct/
2026-08-21T06:47:44.598Z INFO  Moving: Pentadrone.stl → Construct/
2026-08-21T06:47:44.609Z INFO  Moving: Pentadrone bottom presupported.stl → Construct/
2026-08-21T06:47:44.620Z INFO  Moving: Quadrone.stl → Construct/
2026-08-21T06:47:44.631Z INFO  Moving: Quadrone presupported.stl → Construct/
2026-08-21T06:47:44.642Z INFO  Moving: Tridrone presupported.stl → Construct/
2026-08-21T06:47:44.653Z INFO  Moving: Tridrone.stl → Construct/
2026-08-21T06:47:44.666Z INFO  Moving: Myconid Adult 1 presupported.stl → Plant/
2026-08-21T06:47:44.679Z INFO  Moving: Myconid Adult 1.stl → Plant/
2026-08-21T06:47:44.693Z INFO  Moving: Myconid Adult 2 presupported.stl → Plant/
2026-08-21T06:47:44.707Z INFO  Moving: Myconid Adult 3 presupported.stl → Plant/
2026-08-21T06:47:44.720Z INFO  Moving: Myconid Adult 3.stl → Plant/
2026-08-21T06:47:44.733Z INFO  Moving: Myconid Adult 4 presupported.stl → Plant/
2026-08-21T06:47:44.747Z INFO  Moving: Myconid Adult 4.stl → Plant/
2026-08-21T06:47:44.760Z INFO  Moving: Myconid Adult 2.stl → Plant/
2026-08-21T06:47:44.773Z INFO  Moving: Myconid Sovereign presupported.stl → Plant/
2026-08-21T06:47:44.787Z INFO  Moving: Myconid Sovereign.stl → Plant/
2026-08-21T06:47:44.800Z INFO  Moving: Myconid Spore Servant Duergar 2.stl → Humanoid/Dwarf/
2026-08-21T06:47:44.813Z INFO  Moving: Myconid Spore Servant Svirfneblin 1 presupported.stl → Plant/
2026-08-21T06:47:44.827Z INFO  Moving: Myconid Spore Servant Svirfneblin 1.stl → Plant/
2026-08-21T06:47:44.841Z INFO  Moving: Myconid Spore Servant Svirfneblin 2 presupported.stl → Plant/
2026-08-21T06:47:44.854Z INFO  Moving: Myconid Spore Servant Svirfneblin 2.stl → Plant/
2026-08-21T06:47:44.867Z INFO  Moving: Myconid Spore Servant 1 presupported.stl → Plant/
2026-08-21T06:47:44.881Z INFO  Moving: Myconid Spore Servant 1.stl → Plant/
2026-08-21T06:47:44.895Z INFO  Moving: Myconid Spore Servant 2 presupported.stl → Plant/
2026-08-21T06:47:44.908Z INFO  Moving: Myconid Spore Servant 2.stl → Plant/
2026-08-21T06:47:44.921Z INFO  Moving: Myconid Spore Servant Duergar 1 presupported.stl → Humanoid/Dwarf/
2026-08-21T06:47:44.933Z INFO  Moving: Myconid Spore Servant Duergar 1.stl → Humanoid/Dwarf/
2026-08-21T06:47:44.946Z INFO  Moving: Myconid Spore Servant Duergar 2 presupported.stl → Humanoid/Dwarf/
2026-08-21T06:47:44.960Z INFO  Moving: Myconid Sprout 1.stl → Plant/
2026-08-21T06:47:44.973Z INFO  Moving: Myconid Sprout 2 presupported.stl → Plant/
2026-08-21T06:47:44.986Z INFO  Moving: Myconid Sprout 2.stl → Plant/
2026-08-21T06:47:45.000Z INFO  Moving: Myconid Sprout 4.stl → Plant/
2026-08-21T06:47:45.013Z INFO  Moving: Myconid Sprout 1 presupported.stl → Plant/
2026-08-21T06:47:45.027Z INFO  Moving: Myconid Sprout 3 presupported.stl → Plant/
2026-08-21T06:47:45.040Z INFO  Moving: Myconid Sprout 3.stl → Plant/
2026-08-21T06:47:45.054Z INFO  Moving: Myconid Sprout 4 presupported.stl → Plant/
2026-08-21T06:47:45.066Z INFO  Moving: Nalfeshnee.stl → Fiend/Demon/
2026-08-21T06:47:45.078Z INFO  Moving: Nalfeshnee presupported.stl → Fiend/Demon/
2026-08-21T06:47:45.090Z INFO  Moving: Night Hag Female presupported.stl → Fey/
2026-08-21T06:47:45.101Z INFO  Moving: Night Hag Female.stl → Fey/
2026-08-21T06:47:45.113Z INFO  Moving: Night Hag Male presupported.stl → Fey/
2026-08-21T06:47:45.125Z INFO  Moving: Night Hag Male.stl → Fey/
2026-08-21T06:47:45.137Z INFO  Moving: Noble presupported.stl → Humanoid/Human/
2026-08-21T06:47:45.150Z INFO  Moving: Noble.stl → Humanoid/Human/
2026-08-21T06:47:45.163Z INFO  Moving: Noblewoman presupported.stl → Humanoid/Human/
